user_id,group,convert
2669,control,0
5554,control,0
18079,treatment,0
19275,control,0
2332,treatment,0
31350,treatment,0
23114,control,0
47332,treatment,1
10511,treatment,0
28,treatment,1
40004,control,0
17503,control,0
25919,treatment,0
49990,control,0
25805,control,0
21170,treatment,0
45035,treatment,0
730,control,0
45284,control,0
32950,control,1
44062,control,0
30562,control,0
3233,treatment,1
9511,control,1
23592,control,0
38866,treatment,0
4052,control,1
26783,control,0
26686,treatment,0
30512,control,1
44997,treatment,0
30097,treatment,0
25493,control,0
46434,control,0
11858,control,1
24502,treatment,0
35982,control,0
47226,treatment,0
27136,control,0
6843,treatment,0
21004,control,0
5377,treatment,0
5223,control,0
21862,control,0
36614,treatment,0
1447,treatment,0
1457,control,1
26949,control,0
776,treatment,0
27477,control,0
38712,control,0
44174,control,0
33636,control,0
23873,treatment,1
44800,treatment,0
29808,treatment,0
18530,treatment,0
11834,control,1
34377,treatment,0
24749,control,0
39378,treatment,0
36159,control,1
49429,control,0
3811,control,0
23673,treatment,0
40762,treatment,0
37163,treatment,0
26925,treatment,0
22603,control,0
26619,control,0
4316,treatment,0
48596,treatment,0
23784,treatment,0
19855,treatment,0
38407,control,0
43041,treatment,0
18431,treatment,0
29541,treatment,0
28903,treatment,1
36577,treatment,1
19124,treatment,0
7603,treatment,0
5281,treatment,0
36686,control,0
29058,treatment,0
20353,treatment,0
21138,control,0
18638,control,0
47216,treatment,0
24637,control,0
8038,control,0
33875,control,0
11915,treatment,1
39060,treatment,0
16523,treatment,0
19131,control,0
33688,control,0
45488,treatment,1
24279,treatment,0
1283,control,1
43478,control,0
34450,control,0
17244,treatment,0
20829,control,0
41928,treatment,0
48642,control,1
9931,control,0
15602,treatment,1
34625,treatment,0
1320,control,0
47450,control,1
23379,control,0
32923,treatment,1
264,control,0
27798,control,0
1778,treatment,0
30046,treatment,0
11781,control,1
12593,treatment,0
44506,treatment,0
42642,control,0
43331,control,0
34817,control,0
9346,treatment,0
40346,treatment,0
11476,treatment,0
23331,control,1
11445,control,0
14680,treatment,0
13690,treatment,0
27708,control,0
34988,treatment,0
36043,control,0
37731,control,0
39985,control,1
27050,treatment,0
13440,treatment,0
15625,control,0
35475,treatment,0
44802,treatment,0
33373,control,0
7064,control,0
39699,control,0
46658,control,0
11745,treatment,1
20078,control,0
20340,control,0
18265,control,0
7419,treatment,0
23554,control,0
46722,treatment,0
25835,treatment,0
31235,treatment,1
16845,treatment,0
47810,treatment,1
2384,treatment,0
45326,treatment,1
37159,control,0
17704,treatment,1
26338,treatment,0
17234,control,0
28713,control,0
4478,control,0
11507,control,0
33308,control,0
45196,control,0
37370,treatment,0
46576,control,0
29594,treatment,1
18088,control,0
23088,treatment,0
3785,treatment,0
31982,treatment,0
40458,control,0
1677,control,0
36326,treatment,0
27541,control,0
26978,treatment,1
28412,control,0
32619,treatment,1
45643,treatment,1
1986,control,0
11104,treatment,0
13571,treatment,0
7260,control,0
7792,treatment,0
38870,control,0
47269,treatment,0
42254,treatment,1
26954,control,0
22428,control,0
15310,treatment,0
12898,control,0
46921,treatment,0
36458,control,0
48625,control,0
29755,treatment,0
40399,control,0
45146,treatment,0
27007,treatment,0
33850,control,1
21965,treatment,0
17772,control,0
44141,treatment,0
25112,control,0
11249,treatment,0
22213,control,0
43396,control,0
20320,control,0
29340,control,0
34105,treatment,0
28809,treatment,0
23864,control,0
39103,treatment,1
30237,treatment,0
47391,control,0
19017,control,0
3221,control,0
28995,treatment,0
2435,treatment,1
37711,treatment,1
43690,treatment,0
3165,treatment,0
42812,control,0
10892,treatment,0
43472,treatment,0
5657,control,0
15981,control,0
20491,control,0
37463,control,0
29846,treatment,0
25599,treatment,0
24375,control,0
31020,treatment,0
37677,treatment,0
12625,treatment,0
35656,control,0
39023,control,0
11115,treatment,0
45141,treatment,0
35059,control,1
16775,treatment,0
7020,control,0
48176,treatment,0
7943,control,0
20995,treatment,0
7611,treatment,0
11544,treatment,0
5750,treatment,0
29774,control,0
17193,control,0
27120,treatment,0
32820,control,0
34043,control,0
31098,treatment,0
38090,control,0
11266,control,0
46747,treatment,0
39514,control,0
20649,treatment,0
25764,control,1
12167,control,0
2904,control,0
25530,control,0
26364,control,0
32740,treatment,0
43651,control,0
28876,treatment,1
33038,control,1
25459,control,1
29454,treatment,0
44555,control,0
11620,treatment,0
25589,control,0
30319,treatment,0
4594,control,0
37895,control,0
5314,treatment,1
32306,control,0
26339,control,1
27820,treatment,0
39354,control,1
28426,control,0
1506,treatment,0
34046,control,0
37175,control,0
43283,treatment,1
830,treatment,1
23730,control,0
40599,treatment,1
48806,treatment,0
30374,control,0
23977,treatment,0
17853,control,0
16546,control,1
48766,treatment,0
35695,control,0
6777,control,0
46595,treatment,0
14535,control,0
33791,control,0
35061,control,0
26032,treatment,0
37786,control,0
48421,treatment,0
19274,control,1
35478,control,0
37866,treatment,0
20887,control,0
15408,treatment,1
7259,control,0
13594,control,0
5701,treatment,0
29481,treatment,0
3755,treatment,1
7375,control,0
36088,treatment,0
9386,control,0
24016,treatment,1
30334,treatment,0
23304,treatment,0
2166,treatment,0
5432,treatment,0
46380,control,0
43788,control,0
24563,control,0
18381,control,0
32206,treatment,1
43084,treatment,0
35481,control,1
26591,control,0
13013,treatment,0
31669,control,0
11195,treatment,0
43213,treatment,0
26441,treatment,0
29068,control,0
3641,treatment,0
12275,control,1
2599,treatment,0
48525,control,0
28639,treatment,0
43853,treatment,0
26203,treatment,0
48108,control,1
25884,treatment,0
16540,treatment,0
31878,control,0
7909,treatment,0
39472,control,0
9116,treatment,0
244,control,0
4895,control,0
6570,control,0
37729,treatment,0
5093,treatment,0
35546,control,0
10393,control,0
4713,treatment,0
27240,treatment,0
292,control,0
19065,treatment,1
16445,treatment,1
41012,treatment,1
48745,treatment,0
42903,control,0
39478,control,1
10012,treatment,0
5445,control,0
28673,treatment,0
27075,control,0
4762,treatment,0
39313,control,0
45956,control,0
4036,treatment,0
35271,control,0
2029,control,0
1059,treatment,0
6600,control,0
6336,control,0
17085,treatment,0
45175,treatment,0
32725,control,0
48508,control,0
17736,control,0
24327,control,0
29111,treatment,0
3630,control,0
24369,control,0
1560,treatment,0
31458,control,0
37170,treatment,1
49140,control,0
7661,treatment,1
24565,control,0
16989,control,0
41971,treatment,1
33122,control,0
3635,control,0
3204,control,0
39171,treatment,0
3625,control,0
29382,treatment,0
33508,control,0
23256,control,0
31676,control,1
27288,control,0
5206,control,0
37045,control,0
45576,treatment,1
34872,control,0
47557,treatment,0
47677,control,0
45129,control,0
10492,treatment,1
44590,control,0
18897,control,0
31423,treatment,0
2390,control,0
13663,control,0
29019,control,0
31426,treatment,0
43790,treatment,1
49023,treatment,0
43793,control,0
7199,control,0
12834,treatment,0
44269,treatment,0
47099,control,0
20143,treatment,0
33971,control,0
37529,treatment,1
37871,control,0
12120,control,0
3153,treatment,0
14512,control,0
46066,control,1
3343,treatment,0
27973,treatment,0
16787,treatment,1
3547,control,1
22934,control,0
38514,control,0
43602,treatment,1
47952,treatment,1
20562,treatment,0
41826,control,0
30668,treatment,0
38690,control,1
23792,treatment,0
7850,control,0
47575,treatment,0
43763,control,0
25973,treatment,1
5503,treatment,0
24181,treatment,0
18580,control,0
21208,control,0
2096,control,0
3491,treatment,0
48328,control,0
35701,treatment,0
21878,control,0
49835,control,0
17094,control,1
46517,control,0
12498,treatment,0
12901,control,0
40226,treatment,0
19761,control,0
9809,treatment,0
38335,treatment,0
39931,control,0
36266,control,0
33702,treatment,0
7522,treatment,1
26110,control,1
23687,control,0
29490,treatment,0
25789,control,0
19724,control,0
18621,treatment,1
10477,treatment,0
19214,treatment,0
24530,control,0
47262,treatment,0
49278,treatment,0
6501,control,0
16034,control,0
4460,treatment,1
21648,treatment,1
34317,control,0
41718,control,0
21099,control,0
49697,control,0
19267,treatment,0
21669,control,0
24681,control,0
31287,control,0
18533,control,0
39755,treatment,0
45753,treatment,0
21519,control,1
5596,control,0
18655,control,0
46207,treatment,0
17127,control,0
38434,treatment,1
977,treatment,0
40403,treatment,0
33253,control,0
26337,treatment,0
4221,treatment,1
22099,treatment,0
33277,control,0
18537,treatment,0
32490,treatment,0
47304,treatment,0
7983,treatment,0
36176,control,1
29129,control,0
136,treatment,1
45810,treatment,0
3895,treatment,0
34175,treatment,0
35610,control,0
7851,control,0
44700,treatment,1
11960,control,0
6909,treatment,0
12038,control,0
313,control,0
1541,control,0
14978,treatment,1
13627,treatment,0
40843,treatment,0
25047,treatment,0
8437,treatment,0
13705,control,0
7778,control,0
13195,treatment,0
32640,control,0
35262,control,0
34148,control,0
44430,control,0
2182,treatment,0
44304,treatment,0
42511,control,0
16758,control,1
18852,treatment,1
49268,control,0
4388,treatment,1
22855,treatment,0
35333,treatment,0
42189,control,0
650,treatment,1
27636,control,1
22378,control,1
37654,control,0
14220,treatment,0
18902,control,0
47353,treatment,0
14537,treatment,0
14421,control,0
24744,treatment,0
3097,control,0
29252,control,0
15378,treatment,0
35351,control,0
29110,treatment,0
19192,treatment,0
22818,treatment,1
44200,treatment,0
44340,treatment,0
2952,treatment,0
20070,control,0
38512,control,0
9655,control,0
5317,control,0
27430,control,0
41332,control,0
22894,treatment,1
775,control,0
42797,treatment,0
17714,control,0
11316,control,0
89,treatment,0
14718,treatment,0
36937,control,0
22837,control,1
23157,control,0
30461,control,0
10206,control,0
6546,control,0
28014,control,0
11853,treatment,1
19362,treatment,0
25581,control,1
9257,treatment,0
45484,control,0
14932,control,0
2032,control,0
38329,treatment,1
46710,treatment,0
43989,control,1
43705,control,0
27279,treatment,0
45517,control,1
7896,control,0
36511,treatment,1
45548,control,1
6136,control,1
38653,control,0
12995,control,1
22454,treatment,0
10870,treatment,0
9689,control,0
35338,control,0
8028,control,0
21144,control,0
38625,control,0
45236,treatment,1
34318,control,0
2217,treatment,0
40329,control,0
42512,treatment,0
25309,treatment,0
34582,treatment,0
5302,treatment,0
13911,control,0
28240,control,0
2544,control,0
16928,control,0
9359,treatment,0
11637,treatment,0
14845,control,1
48449,control,0
39039,treatment,0
11889,control,0
3378,control,0
1109,treatment,0
16487,control,0
31425,treatment,1
11793,treatment,0
15476,treatment,1
16264,treatment,0
2149,control,0
6830,control,0
13889,control,0
30156,control,0
17866,control,0
6927,control,0
26704,control,0
8812,control,0
5924,treatment,0
2312,treatment,1
9900,control,0
20855,control,0
23056,control,1
11182,treatment,0
18332,control,0
43201,treatment,0
47854,control,0
43621,treatment,0
36262,control,0
15314,treatment,0
6473,treatment,0
18468,treatment,0
42151,treatment,0
17415,treatment,0
25773,treatment,0
11242,control,0
17725,control,0
10154,treatment,1
44769,treatment,0
522,control,0
25800,control,1
13364,treatment,1
33026,control,1
15341,treatment,0
12075,control,0
41137,treatment,0
40173,control,0
28881,treatment,1
41403,control,0
27995,treatment,0
17076,control,0
40167,treatment,0
42750,treatment,0
24677,treatment,0
15974,control,0
35518,treatment,0
9398,control,1
23830,control,0
19534,control,0
15297,control,0
25144,treatment,0
14487,treatment,0
14027,treatment,0
40825,treatment,0
20124,treatment,1
45464,control,0
45720,treatment,0
17432,control,0
46365,control,0
848,control,1
18417,treatment,1
48473,treatment,0
16382,treatment,0
6749,control,0
14247,treatment,0
44623,control,0
44996,treatment,0
5356,control,0
38265,treatment,0
28273,control,0
21465,treatment,0
11630,control,0
14766,treatment,0
44645,treatment,0
9363,treatment,0
32355,treatment,0
25232,control,0
27200,treatment,0
1586,control,0
28994,treatment,0
13371,treatment,0
44846,treatment,1
793,control,0
36136,control,0
32816,control,0
9662,control,1
35008,treatment,1
34448,control,0
38133,treatment,0
23525,control,0
612,control,0
25401,treatment,0
44125,treatment,0
14952,control,0
36031,control,0
6352,treatment,0
33721,control,0
31955,control,0
10499,control,0
31696,treatment,0
10826,treatment,0
24382,control,0
41409,control,0
19816,control,0
21816,control,0
25001,treatment,0
20702,control,0
18881,treatment,1
3359,control,1
43541,control,0
18908,control,1
15406,control,0
46295,control,0
4918,control,0
19426,control,0
4256,treatment,0
48935,treatment,1
22623,control,0
46839,control,0
27853,control,1
47568,treatment,0
24440,control,0
22119,treatment,0
33034,control,0
23724,control,0
39346,treatment,0
23013,treatment,1
17103,control,1
48700,treatment,0
38830,treatment,1
26433,treatment,0
43987,treatment,0
29627,control,0
46414,treatment,0
29435,control,0
23105,treatment,0
47276,control,0
12117,control,0
33797,treatment,1
46261,control,1
31743,treatment,0
13984,treatment,1
33932,control,0
1619,control,0
47220,control,1
12512,control,0
22651,control,0
19924,control,0
11965,treatment,1
46075,control,0
8079,control,0
4417,treatment,0
38987,treatment,0
47266,control,0
28215,control,0
44134,control,0
17095,control,0
24578,control,0
4045,treatment,0
29190,control,0
18272,control,0
26124,control,1
15659,treatment,0
25137,control,0
40641,control,0
44258,control,1
18551,control,0
15663,control,0
3566,treatment,0
32247,control,1
43981,treatment,0
16748,treatment,0
12154,control,0
18775,treatment,0
40070,control,0
39387,treatment,0
14878,treatment,0
42382,treatment,1
43997,control,0
38722,treatment,0
16104,control,0
31018,control,0
28619,treatment,0
35862,control,0
39888,control,1
47593,control,0
34912,treatment,0
48312,control,0
10874,treatment,0
28247,treatment,0
22785,control,0
11737,control,0
1510,control,0
1310,treatment,0
19225,control,0
46471,control,0
26263,treatment,0
26718,treatment,1
22802,control,0
33771,treatment,0
41215,control,1
36375,treatment,0
34888,control,0
16953,control,0
46713,treatment,0
747,treatment,0
23580,control,0
11118,treatment,0
45579,treatment,1
40460,treatment,0
28818,treatment,1
3480,treatment,0
29606,control,1
26491,treatment,0
24378,treatment,0
23018,treatment,0
40668,control,0
35613,treatment,0
10280,treatment,0
19505,treatment,0
12031,control,0
5233,control,0
2724,control,0
42079,treatment,0
29853,control,0
13230,control,0
8193,control,0
46945,control,0
47014,control,0
8775,control,1
27983,control,0
28430,treatment,0
7330,control,1
18936,control,0
16044,control,0
20286,treatment,0
13288,control,0
1270,treatment,0
23861,treatment,0
41970,treatment,0
44162,control,0
19333,control,0
19422,control,0
8019,control,0
24940,treatment,0
24558,control,0
21510,control,0
15359,control,1
31915,treatment,0
31683,control,0
19188,treatment,0
19399,treatment,1
5797,control,1
8820,control,0
5247,treatment,0
19774,treatment,0
16421,control,0
23254,control,0
17044,control,0
44176,control,0
34676,control,0
47413,control,0
26611,treatment,0
29513,control,0
11909,treatment,0
13002,control,0
10115,control,0
33438,treatment,1
26893,control,0
5982,control,0
7279,control,1
3695,control,0
12850,treatment,0
33137,treatment,0
31344,control,1
13946,control,0
43992,treatment,1
47881,control,0
10157,control,0
14905,control,0
47930,control,1
42425,control,0
47819,control,0
7371,treatment,0
30247,control,0
48673,treatment,0
13570,control,0
